TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	132	51
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	ASISTENTE EN EDUCACION DE PARVULOS	Diurno	No Acreditada	43	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	TECNICO EN ODONTOLOGIA	Vespertino	No Acreditada	40	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	TECNOLOGIA PECUARIA	Vespertino	No Acreditada	10	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	46	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	16	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	83	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	36	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	24	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	55	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	79	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	17	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Diurno	No Acreditada	92	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	82	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	74	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	66	37
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	35	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TECNICO EN FARMACIA	Diurno	No Acreditada	5	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	20	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	59	29
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TECNOLOGIA PECUARIA	Diurno	No Acreditada	34	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	34	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	33	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	83	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	55	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	19	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	14	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	EDIFICACION	Diurno	No Acreditada	19	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	EDIFICACION	Vespertino	No Acreditada	18	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	39	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	32	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	21	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	20	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	11	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE OSORNO	X REGIÓN	TECNOLOGIA INDUSTRIAL DE LOS ALIMENTOS	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	121	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	149	60
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	74	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	113	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	85	37
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	TECNOLOGIA EN VITIVINICULTURA	Diurno	No Acreditada	31	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	72	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	COMERCIO EXTERIOR	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	60	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	51	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	163	63
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	86	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	40	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	CONTABILIDAD GENERAL	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	EDIFICACION	Diurno	No Acreditada	16	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	EDIFICACION	Vespertino	No Acreditada	19	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	82	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TALCA	VII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	53	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	88	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	266	119
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	51	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	125	60
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	64	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Diurno	No Acreditada	309	151
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Vespertino	No Acreditada	131	55
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	258	125
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	100	59
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TECNICO EN CONSTRUCCION	Diurno	No Acreditada	35	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TECNICO EN CONSTRUCCION	Vespertino	No Acreditada	32	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	DISEÑO Y PROGRAMACION MULTIMEDIA	Vespertino	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TECNOLOGIA EN ACUICULTURA	Diurno	No Acreditada	52	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	56	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	44	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	10	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	20	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	34	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	34	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	74	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	36	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	125	53
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	89	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	33	6
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	CONTABILIDAD GENERAL	Diurno	No Acreditada	19	8
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	18	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	83	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	39	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	60	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	24	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	27	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LA SERENA	IV REGIÓN	TOPOGRAFIA	Diurno	No Acreditada	103	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	SERVICIOS TURISTICOS MENCION TURISMO AVENTURA	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	82	29
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	220	108
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	53	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	219	106
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	87	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	157	73
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	62	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	35	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	203	93
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	76	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TECNOLOGIA PECUARIA	Diurno	No Acreditada	35	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	53	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	25	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	62	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	280	92
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	84	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	16	4
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	27	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	33	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	EDIFICACION	Diurno	No Acreditada	61	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	EDIFICACION	Vespertino	No Acreditada	41	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	51	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	31	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	47	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	5	5
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	36	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	75	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE TEMUCO	IX REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	63	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	GESTION Y CONTROL DE CALIDAD	Diurno	No Acreditada	37	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	124	59
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	123	63
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	85	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	40	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	21	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	COMERCIO EXTERIOR	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	76	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	74	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	32	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	52	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	81	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	77	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	EDIFICACION	Diurno	No Acreditada	30	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	54	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	76	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE LOS ANGELES	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	51	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	91	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	66	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Vespertino	No Acreditada	60	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	53	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	114	66
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	205	93
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	119	62
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	7	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TECNOLOGIA EN SONIDO	Diurno	No Acreditada	17	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	39	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	37	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	33	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	COMERCIO EXTERIOR	Vespertino	No Acreditada	45	21
